codecommuneetablissement;ambulance;analyse_medicale;autre;autre_specialiste;chirurgien;dentiste;generaliste;hopital;infirmiers;organe;radiologiste;reeducateur_podologue
62485;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
62486;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
62487;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;1.0
62488;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0
62489;0.0;0.0;0.0;0.0;0.0;2.0;3.0;0.0;6.0;0.0;0.0;4.0
62490;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;2.0
62491;1.0;0.0;2.0;3.0;1.0;2.0;10.0;0.0;7.0;0.0;0.0;10.0
62492;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
62493;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
62495;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0
62496;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
62497;1.0;0.0;3.0;0.0;0.0;7.0;8.0;0.0;10.0;0.0;0.0;20.0
62498;4.0;8.0;14.0;53.0;7.0;28.0;58.0;4.0;63.0;2.0;11.0;61.0
62502;0.0;0.0;2.0;0.0;0.0;2.0;5.0;0.0;11.0;0.0;0.0;9.0
62503;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0
62504;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
62505;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
62506;1.0;0.0;1.0;0.0;0.0;2.0;5.0;0.0;10.0;0.0;0.0;8.0
62508;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0
62509;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
62510;3.0;8.0;13.0;19.0;2.0;13.0;33.0;7.0;59.0;0.0;3.0;53.0
62512;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;2.0
62515;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0
62516;2.0;2.0;2.0;2.0;0.0;2.0;10.0;0.0;12.0;0.0;1.0;17.0
62520;0.0;0.0;2.0;0.0;0.0;1.0;3.0;0.0;5.0;0.0;0.0;3.0
62522;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
62523;1.0;0.0;1.0;0.0;0.0;1.0;7.0;0.0;15.0;0.0;0.0;10.0
62524;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0
62525;0.0;2.0;2.0;6.0;0.0;9.0;7.0;2.0;15.0;0.0;0.0;15.0
62528;1.0;0.0;3.0;0.0;0.0;3.0;7.0;0.0;11.0;0.0;0.0;13.0
62529;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;3.0;0.0;0.0;0.0
62530;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0
62531;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3.0;0.0;0.0;0.0
62532;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0
62534;3.0;2.0;4.0;0.0;0.0;2.0;6.0;0.0;9.0;0.0;0.0;13.0
62536;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;4.0;0.0;0.0;0.0
62538;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
62540;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;4.0;0.0;0.0;5.0
62542;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
62543;0.0;0.0;3.0;0.0;0.0;1.0;1.0;0.0;3.0;0.0;0.0;4.0
62544;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
62546;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0
62548;0.0;1.0;5.0;1.0;0.0;4.0;4.0;0.0;15.0;0.0;0.0;12.0
62549;0.0;3.0;0.0;7.0;3.0;0.0;4.0;1.0;6.0;0.0;0.0;7.0
62550;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;2.0
62551;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
62552;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;1.0
62555;1.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;8.0;0.0;0.0;5.0
62557;0.0;0.0;5.0;3.0;0.0;7.0;6.0;1.0;3.0;0.0;0.0;6.0
62559;0.0;0.0;1.0;0.0;0.0;2.0;3.0;0.0;5.0;0.0;0.0;7.0
62560;2.0;1.0;5.0;0.0;0.0;6.0;13.0;0.0;19.0;0.0;0.0;20.0
62563;1.0;0.0;0.0;0.0;0.0;2.0;6.0;0.0;7.0;0.0;0.0;7.0
62564;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
62566;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0
62567;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0
62568;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;7.0;0.0;0.0;0.0
62570;1.0;1.0;3.0;0.0;0.0;3.0;13.0;0.0;23.0;0.0;0.0;16.0
62571;0.0;0.0;1.0;0.0;0.0;5.0;7.0;0.0;9.0;0.0;0.0;9.0
62572;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0
62573;0.0;0.0;0.0;0.0;0.0;1.0;6.0;0.0;11.0;0.0;0.0;6.0
62579;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0
62580;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
62581;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
62582;0.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;1.0
62583;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0
62584;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;4.0;0.0;0.0;4.0
62585;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
62586;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
62587;1.0;0.0;1.0;0.0;0.0;4.0;14.0;0.0;17.0;0.0;0.0;20.0
62588;0.0;0.0;7.0;7.0;0.0;6.0;9.0;0.0;18.0;0.0;0.0;14.0
62589;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;4.0;0.0;0.0;0.0
62595;1.0;0.0;1.0;0.0;0.0;1.0;2.0;0.0;3.0;0.0;0.0;4.0
62596;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
62598;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
62602;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0
62603;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
62604;0.0;0.0;4.0;1.0;0.0;6.0;10.0;0.0;9.0;0.0;0.0;12.0
62606;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0
62609;0.0;0.0;3.0;1.0;0.0;0.0;1.0;0.0;5.0;0.0;0.0;2.0
62610;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0
62611;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;4.0
62613;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;7.0;0.0;0.0;3.0
62614;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0
62615;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
62617;1.0;1.0;8.0;2.0;0.0;8.0;12.0;0.0;22.0;0.0;0.0;19.0
62618;1.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;2.0
62619;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
62620;0.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;1.0;0.0;0.0;3.0
62621;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
62622;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0
62623;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
62624;2.0;0.0;0.0;3.0;0.0;8.0;14.0;1.0;11.0;0.0;0.0;10.0
62626;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;4.0;0.0;0.0;3.0
62627;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0
62628;0.0;0.0;2.0;0.0;0.0;3.0;4.0;1.0;9.0;0.0;0.0;5.0
62633;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
62634;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0
62636;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0
62637;1.0;1.0;1.0;0.0;0.0;4.0;11.0;2.0;23.0;0.0;3.0;23.0
62638;0.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;5.0;0.0;0.0;2.0
62639;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0
62643;1.0;0.0;3.0;1.0;0.0;9.0;13.0;0.0;27.0;0.0;0.0;24.0
62644;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
62645;0.0;0.0;1.0;0.0;0.0;4.0;9.0;0.0;7.0;0.0;0.0;14.0
62647;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
62649;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;4.0;0.0;0.0;2.0
62650;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
62652;0.0;0.0;1.0;0.0;0.0;0.0;5.0;0.0;14.0;0.0;0.0;5.0
62653;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0
62654;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0
62655;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
62656;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0
62657;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
62658;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
62660;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
62661;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
62662;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
62665;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
62666;0.0;0.0;0.0;0.0;0.0;1.0;5.0;0.0;9.0;0.0;0.0;2.0
62667;1.0;1.0;0.0;0.0;0.0;1.0;12.0;0.0;17.0;0.0;0.0;13.0
62670;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0
62672;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
62673;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0
62674;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
62675;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0
62676;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
62679;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
62680;0.0;0.0;1.0;0.0;0.0;0.0;6.0;0.0;1.0;0.0;0.0;4.0
62681;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
62684;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;6.0;0.0;0.0;3.0
62688;0.0;0.0;6.0;6.0;0.0;3.0;10.0;4.0;19.0;0.0;1.0;8.0
62689;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
62692;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
62693;0.0;0.0;3.0;1.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;3.0
62695;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
62696;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
62698;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0
62699;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
62700;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0
62701;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
62702;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0
62705;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;0.0;0.0;7.0
62706;0.0;0.0;3.0;0.0;0.0;1.0;4.0;0.0;7.0;0.0;0.0;7.0
62711;2.0;0.0;1.0;0.0;0.0;1.0;5.0;0.0;10.0;0.0;0.0;5.0
62712;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;3.0;0.0;0.0;2.0
62713;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;4.0;0.0;0.0;3.0
62714;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3.0;0.0;0.0;0.0
62715;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0
62716;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
62718;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;4.0;0.0;0.0;3.0
62719;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
62721;0.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;8.0;0.0;0.0;10.0
62723;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
62724;1.0;0.0;3.0;6.0;0.0;8.0;13.0;0.0;19.0;0.0;0.0;29.0
62727;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;3.0;0.0;0.0;1.0
62728;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
62730;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;1.0
62734;0.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;6.0
62735;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;3.0;0.0;0.0;1.0
62736;0.0;0.0;2.0;0.0;1.0;3.0;4.0;0.0;7.0;0.0;0.0;8.0
62737;0.0;0.0;1.0;0.0;0.0;1.0;5.0;0.0;10.0;0.0;0.0;5.0
62739;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
62741;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0
62742;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
62743;0.0;0.0;1.0;1.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;2.0
62744;0.0;0.0;5.0;1.0;0.0;1.0;1.0;1.0;8.0;0.0;1.0;7.0
62746;0.0;0.0;1.0;0.0;0.0;1.0;6.0;0.0;11.0;0.0;0.0;4.0
62747;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0
62748;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;3.0;0.0;0.0;1.0
62749;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
62750;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0
62751;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0
62752;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0
62753;1.0;0.0;3.0;0.0;0.0;3.0;9.0;0.0;16.0;1.0;0.0;10.0
62754;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0
62755;0.0;0.0;2.0;0.0;0.0;2.0;3.0;1.0;5.0;0.0;0.0;5.0
62756;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0
62757;1.0;0.0;8.0;0.0;0.0;4.0;4.0;1.0;19.0;0.0;1.0;11.0
62758;1.0;1.0;6.0;44.0;7.0;15.0;35.0;2.0;47.0;0.0;16.0;22.0
62760;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;5.0;0.0;0.0;0.0
62762;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
62763;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0
62764;0.0;0.0;2.0;0.0;0.0;1.0;4.0;1.0;10.0;0.0;0.0;11.0
62765;3.0;3.0;16.0;20.0;0.0;21.0;39.0;0.0;26.0;0.0;0.0;62.0
62767;1.0;1.0;4.0;9.0;4.0;8.0;11.0;3.0;18.0;0.0;3.0;14.0
62769;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;1.0
62770;1.0;0.0;3.0;1.0;0.0;3.0;4.0;1.0;6.0;0.0;0.0;7.0
62771;1.0;2.0;0.0;0.0;0.0;3.0;5.0;0.0;13.0;0.0;2.0;18.0
62772;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
62773;0.0;0.0;2.0;0.0;0.0;2.0;7.0;0.0;14.0;0.0;0.0;10.0
62774;0.0;1.0;8.0;7.0;1.0;2.0;9.0;0.0;33.0;0.0;3.0;13.0
62776;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0
62780;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
62781;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0
62784;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;1.0
62785;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
62786;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
62787;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
62792;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0
62793;0.0;0.0;2.0;1.0;0.0;0.0;2.0;0.0;2.0;0.0;0.0;2.0
62794;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
62796;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
62799;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3.0;0.0;0.0;0.0
62800;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
62801;0.0;0.0;2.0;0.0;0.0;4.0;5.0;0.0;12.0;0.0;0.0;5.0
62803;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0
62810;0.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;3.0
62811;2.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;6.0;0.0;0.0;8.0
62812;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0
62817;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;2.0
62819;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;1.0
62820;0.0;0.0;1.0;2.0;0.0;1.0;4.0;0.0;4.0;0.0;0.0;4.0
62825;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
62826;0.0;0.0;3.0;6.0;2.0;10.0;16.0;1.0;20.0;0.0;4.0;24.0
62827;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;1.0
62829;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
62830;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
62832;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
62835;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
62836;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;1.0
62839;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0
62841;0.0;0.0;4.0;0.0;0.0;1.0;2.0;0.0;7.0;0.0;0.0;4.0
62842;1.0;2.0;1.0;0.0;0.0;2.0;7.0;1.0;13.0;0.0;0.0;11.0
62844;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;5.0;0.0;0.0;0.0
62845;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
62846;0.0;0.0;1.0;0.0;0.0;4.0;6.0;0.0;10.0;0.0;0.0;13.0
62847;0.0;0.0;0.0;6.0;0.0;0.0;3.0;0.0;4.0;0.0;0.0;2.0
62848;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;6.0;0.0;0.0;4.0
62849;1.0;0.0;2.0;0.0;0.0;3.0;1.0;0.0;11.0;0.0;0.0;9.0
62850;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
62851;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
62852;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0
62853;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
62854;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;5.0
62857;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
62861;0.0;0.0;3.0;0.0;0.0;2.0;7.0;0.0;10.0;0.0;0.0;10.0
62862;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
62863;1.0;0.0;1.0;1.0;0.0;2.0;4.0;0.0;3.0;0.0;0.0;10.0
62864;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;3.0;0.0;0.0;7.0
62865;0.0;1.0;2.0;0.0;0.0;7.0;10.0;0.0;15.0;0.0;0.0;16.0
62866;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
62867;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0
62869;0.0;0.0;0.0;0.0;0.0;2.0;3.0;0.0;2.0;0.0;0.0;3.0
62870;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;4.0
62871;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0
62874;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0
62875;0.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;1.0;0.0;0.0;1.0
62877;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0
62878;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0
62880;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
62882;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
62883;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
62887;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
62888;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
62889;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0
62890;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0
62892;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0
62893;1.0;2.0;3.0;0.0;0.0;4.0;19.0;0.0;11.0;0.0;0.0;16.0
62894;0.0;0.0;0.0;0.0;0.0;3.0;7.0;0.0;7.0;0.0;0.0;13.0
62895;2.0;1.0;1.0;0.0;0.0;4.0;7.0;0.0;12.0;0.0;2.0;19.0
62897;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0
62899;0.0;0.0;0.0;1.0;0.0;0.0;4.0;0.0;2.0;0.0;0.0;5.0
62900;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0
62902;2.0;0.0;3.0;1.0;0.0;1.0;2.0;0.0;13.0;0.0;0.0;9.0
62904;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
62905;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0
62906;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0
62907;1.0;0.0;2.0;0.0;0.0;8.0;8.0;0.0;17.0;0.0;0.0;16.0
62908;0.0;0.0;2.0;0.0;0.0;3.0;6.0;0.0;7.0;0.0;0.0;5.0
63001;1.0;0.0;2.0;0.0;0.0;3.0;6.0;1.0;7.0;0.0;0.0;7.0
63002;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
63003;4.0;3.0;10.0;4.0;0.0;8.0;6.0;0.0;13.0;0.0;0.0;22.0
